Date,Open,High,Low,Close,Adj Close,Volume
3/12/2012,83.18,83.18,82.61,82.78,72.77,271400.00
3/13/2012,83.10,83.99,83.09,83.97,73.82,308000.00
3/14/2012,84.06,84.20,83.31,83.54,73.44,344700.00
3/15/2012,85.10,85.43,84.79,85.34,75.02,591300.00
3/16/2012,85.77,85.85,85.34,85.40,75.08,368200.00
3/19/2012,85.20,85.29,84.79,85.24,74.94,316100.00
3/20/2012,84.43,84.86,84.10,84.66,74.43,303800.00
3/21/2012,84.07,84.23,83.79,83.96,73.81,283500.00
3/22/2012,83.97,84.72,83.96,84.43,74.22,516900.00
3/23/2012,83.36,83.76,82.97,83.76,73.63,437500.00
3/26/2012,84.19,84.59,83.80,84.35,74.15,559000.00
3/27/2012,85.86,86.00,85.40,85.64,75.92,487600.00
3/28/2012,87.10,87.14,86.21,86.70,76.86,731500.00
3/29/2012,85.80,86.17,85.44,86.06,76.29,376000.00
3/30/2012,87.12,87.15,86.54,86.82,76.96,270400.00
4/2/2012,85.66,86.98,85.63,86.69,76.85,554800.00
4/3/2012,86.66,86.77,85.74,86.22,76.43,437400.00
4/4/2012,83.77,83.85,82.97,83.60,74.11,627000.00
4/5/2012,83.30,83.93,83.22,83.86,74.34,329800.00
4/9/2012,81.61,82.03,81.40,81.70,72.42,440400.00
4/10/2012,81.96,82.42,80.69,80.94,71.75,745300.00
4/11/2012,82.42,82.59,81.76,82.51,73.14,479700.00
4/12/2012,82.17,83.11,82.02,83.01,73.59,331200.00
4/13/2012,81.88,81.90,81.07,81.42,72.18,448200.00
4/16/2012,81.80,81.85,81.04,81.24,72.02,267700.00
4/17/2012,81.11,81.96,80.94,81.44,72.19,339000.00
4/18/2012,81.31,81.84,81.21,81.55,72.29,396300.00
4/19/2012,82.46,82.74,81.66,81.79,72.50,413500.00
4/20/2012,81.02,81.18,80.50,80.54,71.40,620900.00
4/23/2012,79.42,79.54,78.91,79.43,70.41,634500.00
4/24/2012,80.78,81.08,80.47,80.73,71.56,354900.00
4/25/2012,80.99,81.40,80.88,81.36,72.12,330800.00
4/26/2012,80.94,82.01,80.94,81.83,72.54,199900.00
4/27/2012,82.08,82.49,81.87,82.29,72.95,292600.00
4/30/2012,82.05,82.05,81.37,81.78,72.50,357000.00
5/1/2012,79.54,80.56,79.54,80.15,71.05,545600.00
5/2/2012,79.60,80.09,79.34,79.85,70.78,317400.00
5/3/2012,79.81,79.83,79.18,79.22,70.23,389500.00
5/4/2012,78.77,78.83,78.39,78.63,69.70,595400.00
5/7/2012,78.24,78.85,78.06,78.69,69.76,252000.00
5/8/2012,78.10,78.29,77.40,78.17,69.30,437700.00
5/9/2012,79.18,80.99,78.87,80.55,71.40,790900.00
5/10/2012,80.26,80.38,79.68,79.73,70.68,477600.00
5/11/2012,81.04,81.60,80.65,80.71,71.55,448900.00
5/14/2012,79.99,80.20,79.59,79.70,70.65,385700.00
5/15/2012,78.92,78.94,78.15,78.30,69.41,429900.00
5/16/2012,77.40,77.70,76.62,76.72,68.01,563100.00
5/17/2012,77.52,77.82,77.14,77.21,68.44,881500.00
5/18/2012,76.85,77.01,75.87,76.06,67.42,365900.00
5/21/2012,75.77,76.79,75.74,76.70,67.99,566800.00
5/22/2012,77.42,77.93,76.85,77.22,68.45,282000.00
5/23/2012,77.18,77.28,76.27,77.25,68.48,241000.00
5/24/2012,77.25,77.49,76.74,77.20,68.44,358800.00
5/25/2012,77.02,77.14,76.61,76.80,68.08,199600.00
5/29/2012,77.09,77.65,76.70,77.05,68.30,435100.00
5/30/2012,76.56,76.88,76.28,76.34,67.67,489300.00
5/31/2012,76.89,77.24,76.43,76.89,68.16,294800.00
6/1/2012,75.85,76.16,74.75,74.81,66.32,574900.00
6/4/2012,74.73,74.75,73.90,74.62,66.15,584400.00
6/5/2012,74.56,75.22,74.44,75.01,66.49,247500.00
6/6/2012,76.02,76.89,76.00,76.87,68.14,397300.00
6/7/2012,77.52,77.65,76.68,76.83,68.11,225500.00
6/8/2012,76.02,76.59,75.66,76.51,67.82,271200.00
6/11/2012,76.78,76.83,75.57,75.59,67.01,282200.00
6/12/2012,76.20,76.57,75.75,76.49,67.81,140900.00
6/13/2012,76.42,76.70,75.95,76.14,67.50,259600.00
6/14/2012,75.83,76.16,75.48,76.03,67.40,223300.00
6/15/2012,76.01,76.58,75.91,76.50,67.81,179000.00
6/18/2012,76.53,77.18,76.50,76.85,68.12,407800.00
6/19/2012,76.72,77.25,76.56,76.89,68.16,215000.00
6/20/2012,77.19,77.44,76.74,77.38,68.59,271200.00
6/21/2012,77.82,77.97,76.20,76.26,67.60,299800.00
6/22/2012,76.99,77.00,76.39,76.80,68.08,188700.00
6/25/2012,76.49,76.56,75.78,76.09,67.45,396000.00
6/26/2012,76.44,76.49,75.85,76.30,67.64,515200.00
6/27/2012,76.25,76.40,76.10,76.28,67.62,415100.00
6/28/2012,77.62,78.11,77.24,78.04,69.18,341500.00
6/29/2012,80.27,80.50,79.81,80.48,71.34,797000.00
7/2/2012,80.34,80.35,79.60,80.18,71.08,270700.00
7/3/2012,80.64,81.12,80.53,80.88,71.70,174700.00
7/5/2012,80.58,80.78,80.27,80.62,71.47,235200.00
7/6/2012,80.08,80.38,79.71,80.14,71.04,162300.00
7/9/2012,79.20,79.35,78.77,79.34,70.33,158600.00
7/10/2012,78.48,78.48,77.31,77.59,68.78,284000.00
7/11/2012,77.50,77.73,76.99,77.36,68.58,179900.00
7/12/2012,76.08,76.20,75.43,75.91,67.29,397100.00
7/13/2012,75.72,76.68,75.72,76.55,67.86,166400.00
7/16/2012,76.20,76.45,76.03,76.23,67.58,159000.00
7/17/2012,75.93,76.07,75.41,75.88,67.27,184500.00
7/18/2012,75.90,76.67,75.88,76.48,67.80,240300.00
7/19/2012,76.68,77.08,76.63,76.75,68.04,148000.00
7/20/2012,75.40,75.61,75.11,75.13,66.60,252700.00
7/23/2012,74.31,74.45,73.76,74.23,65.80,208200.00
7/24/2012,73.47,73.51,72.56,72.98,64.69,338600.00
7/25/2012,72.49,72.80,72.04,72.51,64.28,226400.00
7/26/2012,73.86,74.25,73.67,74.11,65.70,211800.00
7/27/2012,75.31,76.25,75.03,76.09,67.45,283800.00
7/30/2012,75.39,75.61,75.17,75.47,66.90,187500.00
7/31/2012,77.04,77.07,76.47,76.51,67.82,1462000.00
8/1/2012,77.08,77.32,76.50,76.71,68.00,1176600.00
8/2/2012,76.80,77.19,76.22,77.03,68.28,1199500.00
8/3/2012,80.14,81.32,79.86,81.06,71.86,1725400.00
8/6/2012,80.31,81.11,79.80,80.75,71.58,1414600.00
8/7/2012,81.97,82.00,81.63,81.69,72.42,322300.00
8/8/2012,80.46,81.15,80.38,80.94,71.75,461100.00
8/9/2012,81.31,81.81,81.26,81.56,72.30,206700.00
8/10/2012,80.58,81.55,80.50,81.49,72.24,257900.00
8/13/2012,81.05,81.40,80.91,80.99,71.79,264300.00
8/14/2012,80.50,80.63,80.15,80.34,71.22,295600.00
8/15/2012,80.12,80.46,80.04,80.21,71.10,191400.00
8/16/2012,81.82,82.46,81.62,82.31,72.97,332100.00
8/17/2012,82.58,82.58,82.38,82.57,73.20,189700.00
8/20/2012,82.00,82.03,81.60,81.67,72.40,185300.00
8/21/2012,82.54,82.74,81.75,81.90,72.60,355000.00
8/22/2012,82.23,82.69,82.03,82.46,73.10,513600.00
8/23/2012,82.54,82.64,81.84,82.06,72.74,275900.00
8/24/2012,81.84,82.53,81.75,82.48,73.12,150200.00
8/27/2012,82.00,82.00,81.53,81.59,72.33,136500.00
8/28/2012,80.80,81.12,80.70,80.89,71.71,215300.00
8/29/2012,80.90,81.10,80.68,81.00,71.80,211200.00
8/30/2012,80.62,80.63,80.02,80.23,71.12,177100.00
8/31/2012,79.57,79.90,79.01,79.62,70.58,300000.00
9/4/2012,78.70,79.05,78.40,78.73,69.79,378900.00
9/5/2012,78.09,78.58,78.01,78.44,69.53,467800.00
9/6/2012,79.37,80.37,79.37,80.32,71.20,351700.00
9/7/2012,80.81,81.74,80.72,81.67,72.40,420500.00
9/10/2012,82.19,82.24,81.63,81.69,72.42,251700.00
9/11/2012,81.19,81.52,81.11,81.30,72.07,339500.00
9/12/2012,82.28,82.42,81.79,82.07,72.75,268000.00
9/13/2012,81.39,83.04,81.22,82.94,73.52,377900.00
9/14/2012,83.17,83.74,83.05,83.18,73.74,349700.00
9/17/2012,82.76,82.79,81.40,81.41,72.17,412000.00
9/18/2012,81.26,81.56,81.14,81.42,72.18,395100.00
9/19/2012,82.17,82.69,82.07,82.18,72.85,314800.00
9/20/2012,81.88,82.05,81.49,81.94,72.64,227800.00
9/21/2012,82.08,82.15,81.50,81.50,72.25,121300.00
9/24/2012,80.34,80.55,80.05,80.50,71.36,341100.00
9/25/2012,81.28,81.45,80.42,80.48,71.95,549500.00
9/26/2012,79.48,79.54,78.54,78.67,70.33,576400.00
9/27/2012,80.00,80.33,79.66,80.25,71.74,484400.00
9/28/2012,78.20,78.55,78.06,78.51,70.19,646300.00
10/1/2012,77.12,77.60,76.88,77.07,68.90,578400.00
10/2/2012,77.00,77.15,76.57,76.85,68.70,394500.00
10/3/2012,76.95,77.30,76.73,77.09,68.92,246400.00
10/4/2012,78.72,79.07,78.69,78.98,70.61,305900.00
10/5/2012,77.96,78.20,77.59,77.70,69.46,312500.00
10/8/2012,77.42,77.56,77.17,77.34,69.14,145500.00
10/9/2012,76.44,76.48,75.79,76.06,68.00,294400.00
10/10/2012,75.24,75.28,74.27,74.50,66.60,550800.00
10/11/2012,74.79,75.22,74.79,74.85,66.92,369600.00
10/12/2012,75.17,75.33,74.52,74.67,66.76,197600.00
10/15/2012,76.25,76.34,75.83,76.21,68.13,341100.00
10/16/2012,76.76,77.38,76.75,77.32,69.12,318700.00
10/17/2012,77.94,78.01,77.65,77.99,69.72,278900.00
10/18/2012,78.69,78.74,78.22,78.51,70.19,840400.00
10/19/2012,78.43,78.50,77.56,77.83,69.58,310500.00
10/22/2012,78.91,79.14,78.32,78.97,70.60,484500.00
10/23/2012,77.82,77.85,77.36,77.68,69.45,282600.00
10/24/2012,77.78,77.90,77.21,77.37,69.17,198200.00
10/25/2012,78.56,78.80,78.02,78.45,70.13,526400.00
10/26/2012,77.30,77.62,76.86,77.36,69.16,195100.00
10/31/2012,76.96,77.75,76.96,77.47,69.26,290700.00
11/1/2012,77.60,78.12,77.37,78.05,69.78,186200.00
11/2/2012,78.46,78.50,77.70,77.80,69.55,157200.00
11/5/2012,80.31,81.42,79.59,81.35,72.73,681000.00
11/6/2012,81.17,81.44,80.94,81.24,72.63,324900.00
11/7/2012,80.48,80.50,79.48,79.68,71.23,279800.00
11/8/2012,79.03,79.20,78.26,78.35,70.05,223400.00
11/9/2012,78.60,79.05,78.45,78.65,70.31,172600.00
11/12/2012,77.79,78.02,77.69,77.70,69.46,157700.00
11/13/2012,77.51,78.16,77.33,77.87,69.62,182100.00
11/14/2012,76.97,77.35,76.17,76.41,68.31,381000.00
11/15/2012,79.46,80.32,79.36,80.26,71.75,739400.00
11/16/2012,82.11,82.28,81.36,82.09,73.39,522300.00
11/19/2012,82.96,83.32,82.86,83.31,74.48,361900.00
11/20/2012,82.56,83.05,82.45,82.87,74.09,229000.00
11/21/2012,84.02,84.43,83.84,84.43,75.48,285200.00
11/23/2012,85.44,85.69,85.12,85.61,76.54,352900.00
11/26/2012,86.58,86.84,86.23,86.73,77.54,438500.00
11/27/2012,85.72,85.80,85.12,85.24,76.21,249500.00
11/28/2012,84.45,85.23,83.80,85.11,76.09,302200.00
11/29/2012,85.60,86.65,85.55,86.51,77.34,300600.00
11/30/2012,85.94,86.22,85.85,86.08,76.96,273300.00
12/3/2012,85.62,86.07,85.52,85.66,76.58,334500.00
12/4/2012,85.50,85.97,85.46,85.52,76.46,244900.00
12/5/2012,85.06,85.55,84.95,85.27,76.23,252500.00
12/6/2012,85.46,85.66,85.28,85.66,76.58,170300.00
12/7/2012,85.73,86.20,85.54,86.10,76.97,252400.00
12/10/2012,85.60,86.05,85.56,85.92,76.81,250300.00
12/11/2012,85.80,86.37,85.73,86.05,76.93,272900.00
12/12/2012,86.24,87.00,86.24,86.78,77.58,328700.00
12/13/2012,85.92,86.00,85.00,85.88,76.78,359600.00
12/14/2012,85.68,86.00,85.67,85.92,76.81,168000.00
12/17/2012,85.86,86.59,85.86,86.59,77.41,168100.00
12/18/2012,88.02,89.33,87.70,89.25,79.79,612500.00
12/19/2012,91.36,91.41,90.61,90.75,81.13,561500.00
12/20/2012,92.32,92.69,91.82,92.63,82.81,754700.00
12/21/2012,90.45,91.01,90.18,90.77,81.15,531400.00
12/24/2012,90.90,91.38,90.81,91.18,81.52,163600.00
12/26/2012,90.53,90.97,90.15,90.36,80.78,586400.00
12/27/2012,91.72,92.61,91.31,92.54,82.73,684600.00
12/28/2012,92.29,92.45,91.87,92.07,82.31,509000.00
12/31/2012,92.04,93.36,92.04,93.25,83.37,521400.00
1/2/2013,94.78,95.99,94.78,95.99,85.82,535700.00
1/3/2013,95.37,96.13,95.12,95.37,85.26,539800.00
1/4/2013,96.78,97.55,96.40,97.34,87.02,743800.00
1/7/2013,95.35,95.84,94.39,95.53,85.40,325500.00
1/8/2013,93.97,94.28,93.20,93.93,83.97,501000.00
1/9/2013,95.09,95.66,95.01,95.66,85.52,379000.00
1/10/2013,96.28,97.11,96.05,96.86,86.59,452000.00
1/11/2013,95.99,96.49,95.99,96.11,85.92,495100.00
1/14/2013,96.58,97.03,96.42,96.80,86.54,602800.00
1/15/2013,95.58,96.57,95.30,96.43,86.21,1054800.00
1/16/2013,94.33,95.49,94.20,94.64,84.61,700400.00
1/17/2013,95.96,97.17,95.59,96.78,86.52,744600.00
1/18/2013,95.97,96.01,95.46,95.89,85.73,517600.00
1/22/2013,94.37,94.95,94.15,94.83,84.78,558400.00
1/23/2013,94.20,94.59,94.14,94.45,84.44,422400.00
1/24/2013,94.99,96.14,94.99,95.74,85.59,521900.00
1/25/2013,96.45,96.48,95.92,96.10,85.91,372900.00
1/28/2013,95.20,95.20,94.51,94.78,84.73,416500.00
1/29/2013,95.27,95.84,95.18,95.60,85.47,370400.00
1/30/2013,96.12,96.31,95.55,95.60,85.47,256800.00
1/31/2013,95.60,95.65,95.11,95.37,85.26,329700.00
2/1/2013,97.24,98.27,97.19,98.13,87.73,535000.00
2/4/2013,98.44,98.62,97.63,97.83,87.46,650500.00
2/5/2013,99.51,99.67,98.20,98.86,88.38,714500.00
2/6/2013,101.75,102.80,101.46,102.80,91.90,1104900.00
2/7/2013,103.32,103.60,102.40,102.80,91.90,682000.00
2/8/2013,104.60,104.90,104.04,104.45,93.38,779500.00
2/11/2013,105.08,106.00,105.08,105.93,94.70,700100.00
2/12/2013,105.10,105.22,104.66,104.83,93.72,455300.00
2/13/2013,104.67,104.92,104.02,104.21,93.16,855600.00
2/14/2013,103.00,103.50,102.58,102.64,91.76,535300.00
2/15/2013,102.96,103.10,102.42,102.60,91.73,478700.00
2/19/2013,101.77,102.69,101.60,102.52,91.65,753100.00
2/20/2013,103.79,103.99,102.54,102.59,91.72,602100.00
2/21/2013,101.76,101.91,100.33,101.10,90.38,608600.00
2/22/2013,102.03,102.34,101.46,102.34,91.49,694400.00
2/25/2013,102.13,102.48,99.34,99.42,88.88,697300.00
2/26/2013,102.25,102.78,101.50,102.46,91.60,845700.00
2/27/2013,100.49,101.80,100.31,101.61,90.84,434600.00
2/28/2013,102.89,103.08,102.07,102.60,91.73,538800.00
3/1/2013,102.33,102.96,102.00,102.69,91.81,925800.00
3/4/2013,102.01,102.46,101.48,102.44,91.58,244900.00
3/5/2013,102.73,103.80,102.54,103.30,92.35,2210200.00
3/6/2013,104.23,104.62,103.72,104.45,93.38,606300.00
3/7/2013,103.20,103.83,103.10,103.26,92.32,399000.00
3/8/2013,103.42,104.00,103.00,103.69,92.70,420600.00
3/11/2013,103.90,104.19,103.73,104.19,93.15,174300.00
3/12/2013,102.94,103.44,102.54,102.76,91.87,398500.00
3/13/2013,102.66,103.25,102.53,102.95,92.04,180500.00
3/14/2013,103.07,103.64,103.04,103.54,92.57,196600.00
3/15/2013,104.14,104.20,103.51,103.93,92.91,285600.00
3/18/2013,103.43,103.62,102.70,102.87,91.97,481500.00
3/19/2013,103.69,104.00,102.60,103.15,92.22,242400.00
3/20/2013,103.40,104.64,103.40,104.28,93.23,308800.00
3/21/2013,104.30,104.30,103.25,103.53,92.56,342100.00
3/22/2013,103.68,104.05,103.61,103.99,92.97,175500.00
3/25/2013,104.27,104.29,102.50,103.31,92.36,295500.00
3/26/2013,103.84,103.96,103.13,103.60,93.77,277800.00
3/27/2013,102.62,103.20,102.43,103.10,93.31,657700.00
3/28/2013,102.64,102.68,102.20,102.64,92.90,327200.00
4/1/2013,101.88,101.89,100.88,101.22,91.61,334900.00
4/2/2013,99.82,100.36,99.70,99.95,90.46,498800.00
4/3/2013,102.49,102.59,100.66,100.88,91.30,559800.00
4/4/2013,105.24,105.89,104.82,105.63,95.60,1709400.00
4/5/2013,105.28,106.72,104.96,106.50,96.39,1578300.00
4/8/2013,107.50,108.74,107.17,108.71,98.39,1075600.00
4/9/2013,107.15,107.95,106.84,107.52,97.31,686500.00
4/10/2013,108.65,108.98,108.39,108.78,98.45,592600.00
4/11/2013,112.50,113.64,111.82,113.28,102.53,2010500.00
4/12/2013,113.26,113.62,112.00,113.10,102.36,580800.00
4/15/2013,112.29,113.00,111.00,111.09,100.54,567700.00
4/16/2013,112.48,112.83,112.07,112.51,101.83,327500.00
4/17/2013,112.74,112.92,111.34,111.66,101.06,646800.00
4/18/2013,111.32,111.32,110.39,110.55,100.06,312200.00
4/19/2013,111.69,112.40,111.23,112.26,101.60,372300.00
4/22/2013,111.56,112.69,111.28,112.23,101.58,773600.00
4/23/2013,112.22,113.17,112.13,112.94,102.22,705100.00
4/24/2013,113.44,114.29,113.18,113.69,102.90,622200.00
4/25/2013,115.28,116.29,114.58,115.84,104.84,544900.00
4/26/2013,115.35,115.92,115.09,115.48,104.52,387700.00
4/29/2013,115.96,116.82,115.79,116.54,105.48,172900.00
4/30/2013,115.91,116.39,115.82,116.30,105.26,334700.00
5/1/2013,114.27,114.75,113.68,113.72,102.92,632000.00
5/2/2013,113.09,114.74,112.84,114.38,103.52,461000.00
5/3/2013,114.95,115.41,114.85,114.92,104.01,437600.00
5/6/2013,115.00,115.25,114.84,115.03,104.11,241700.00
5/7/2013,116.52,117.57,115.96,116.08,105.06,560500.00
5/8/2013,117.74,119.75,116.56,119.70,108.34,946500.00
5/9/2013,117.47,118.68,117.16,118.14,106.93,1061800.00
5/10/2013,119.81,121.38,119.59,121.28,109.77,1370800.00
5/13/2013,123.28,124.85,123.08,124.83,112.98,1251400.00
5/14/2013,122.97,124.38,122.50,124.15,112.36,1332800.00
5/15/2013,125.61,126.60,125.38,126.60,114.58,807900.00
5/16/2013,126.00,126.24,124.88,125.12,113.24,571900.00
5/17/2013,126.32,127.47,126.28,127.32,115.23,605600.00
5/20/2013,128.15,128.98,128.10,128.65,116.44,667600.00
5/21/2013,129.69,129.98,129.12,129.72,117.41,513100.00
5/22/2013,130.00,130.99,127.51,127.84,115.70,917700.00
5/23/2013,122.48,124.98,119.89,124.66,112.83,1491500.00
5/24/2013,121.00,121.76,119.54,120.53,109.09,1252400.00
5/28/2013,122.78,124.42,122.75,123.18,111.49,658700.00
5/29/2013,120.30,120.40,118.71,119.57,108.22,930500.00
5/30/2013,120.32,121.16,120.21,120.46,109.03,558700.00
5/31/2013,118.43,119.47,117.49,117.55,106.39,657000.00
6/3/2013,115.58,116.35,113.64,116.21,105.18,1238900.00
6/4/2013,118.31,118.89,117.09,118.26,107.03,618800.00
6/5/2013,115.26,116.02,114.54,114.87,103.97,514700.00
6/6/2013,113.52,114.50,112.28,114.48,103.61,695700.00
6/7/2013,114.47,117.54,113.59,117.06,105.95,1392700.00
6/10/2013,121.68,121.83,120.41,121.15,109.65,857200.00
6/11/2013,120.34,121.27,119.27,119.92,108.54,861800.00
6/12/2013,120.96,121.33,118.37,119.13,107.82,595500.00
6/13/2013,119.17,121.35,119.01,121.30,109.79,449600.00
6/14/2013,118.69,119.26,116.79,117.38,106.24,591500.00
6/17/2013,120.05,120.89,119.54,120.38,108.95,586200.00
6/18/2013,122.44,122.94,121.90,122.29,110.68,721300.00
6/19/2013,122.70,123.18,120.71,120.78,109.31,616500.00
6/20/2013,118.97,119.14,116.57,117.06,105.95,747000.00
6/21/2013,119.38,119.76,117.60,119.55,108.20,765500.00
6/24/2013,117.35,117.67,115.28,116.53,105.47,653500.00
6/25/2013,117.45,117.79,116.63,117.29,106.16,320200.00
6/26/2013,117.83,118.10,116.92,118.06,106.85,544900.00
6/27/2013,120.70,122.04,120.43,121.74,110.18,641700.00
6/28/2013,121.31,121.67,120.36,120.66,109.21,466100.00
7/1/2013,122.39,123.43,121.26,123.02,111.34,604100.00
7/2/2013,124.70,125.34,123.88,124.47,112.65,620300.00
7/3/2013,123.51,124.52,123.12,124.52,112.70,170300.00
7/5/2013,125.92,125.98,124.35,125.27,113.38,335600.00
7/8/2013,124.88,125.20,124.36,124.90,113.04,324400.00
7/9/2013,126.66,126.66,125.48,126.20,114.22,454700.00
7/10/2013,126.73,127.01,126.26,126.77,114.74,290900.00
7/11/2013,128.53,129.42,128.27,129.29,117.02,346000.00
7/12/2013,129.22,129.69,129.07,129.69,117.38,297400.00
7/15/2013,129.99,129.99,129.20,129.64,117.33,241700.00
7/16/2013,129.38,129.46,128.08,128.91,116.67,636000.00
7/17/2013,130.81,131.50,129.71,130.84,118.42,634200.00
7/18/2013,130.03,131.13,129.78,130.80,118.38,480000.00
7/19/2013,130.00,130.54,129.78,130.36,117.99,359300.00
7/22/2013,130.00,130.78,130.00,130.30,117.93,301500.00
7/23/2013,130.35,130.35,129.05,129.48,117.19,315500.00
7/24/2013,129.36,129.39,128.07,128.43,116.24,300100.00
7/25/2013,126.88,127.68,126.30,127.55,115.44,302200.00
7/26/2013,124.56,124.56,122.92,124.49,112.67,616800.00
7/29/2013,120.82,121.34,120.11,120.25,108.83,650900.00
7/30/2013,123.01,123.34,122.35,122.59,110.95,437900.00
7/31/2013,122.21,122.46,121.24,121.90,110.33,363700.00
8/1/2013,126.25,126.87,125.90,126.24,114.26,622900.00
8/2/2013,129.82,134.94,129.05,134.33,121.58,1166200.00
8/5/2013,129.17,129.97,128.16,129.51,117.22,792600.00
8/6/2013,129.68,130.03,129.10,129.70,117.39,494600.00
8/7/2013,128.51,129.05,127.50,127.56,115.45,593400.00
8/8/2013,127.99,128.48,127.14,128.03,115.88,381700.00
8/9/2013,128.50,128.73,127.30,127.57,115.46,318700.00
8/12/2013,128.50,128.50,127.73,128.32,116.14,294400.00
8/13/2013,128.73,130.55,128.46,130.20,117.84,296300.00
8/14/2013,129.73,129.97,129.04,129.27,117.00,136700.00
8/15/2013,128.95,128.96,127.00,127.45,115.35,335400.00
8/16/2013,128.60,129.61,128.39,128.88,116.65,282600.00
8/19/2013,128.88,129.13,127.89,128.20,116.03,196100.00
8/20/2013,126.29,127.19,125.94,126.77,114.74,299900.00
8/21/2013,124.20,124.50,122.54,122.86,111.20,437300.00
8/22/2013,124.31,125.11,124.16,124.77,112.93,184600.00
8/23/2013,127.64,127.64,126.03,127.01,114.95,204300.00
8/26/2013,126.27,126.37,124.98,125.19,113.31,182900.00
8/27/2013,124.63,124.98,123.72,124.04,112.27,330000.00
8/28/2013,123.81,124.65,123.28,123.91,112.15,173700.00
8/29/2013,123.76,124.98,123.63,123.89,112.13,239500.00
8/30/2013,121.20,121.52,120.62,120.79,109.32,396500.00
9/3/2013,124.00,125.26,123.72,124.30,112.50,575200.00
9/4/2013,124.21,126.48,124.00,125.84,113.89,410500.00
9/5/2013,124.77,125.99,124.61,125.64,113.71,315300.00
9/6/2013,125.96,126.47,124.34,125.55,113.63,307100.00
9/9/2013,125.62,126.88,125.55,126.80,114.76,258300.00
9/10/2013,127.00,127.67,126.84,127.38,115.29,395400.00
9/11/2013,126.42,127.75,126.30,127.56,115.45,265600.00
9/12/2013,126.06,126.53,125.51,125.91,113.96,328200.00
9/13/2013,126.11,126.90,125.83,126.80,114.76,219300.00
9/16/2013,128.00,128.47,127.49,127.75,115.62,163700.00
9/17/2013,126.39,127.27,126.10,126.78,114.75,286600.00
9/18/2013,127.49,131.17,127.32,130.93,118.50,594200.00
9/19/2013,130.56,130.86,129.77,130.20,117.84,629500.00
9/20/2013,130.40,130.71,129.24,129.45,117.16,408000.00
9/23/2013,129.41,129.95,128.84,129.78,117.46,296300.00
9/24/2013,130.62,131.35,129.93,130.56,118.17,221600.00
9/25/2013,130.20,130.40,129.50,129.85,118.59,260900.00
9/26/2013,130.87,132.34,130.76,131.98,120.54,247500.00
9/27/2013,129.91,130.79,129.86,130.26,118.97,179600.00
9/30/2013,127.49,128.24,126.55,128.03,116.93,358500.00
10/1/2013,128.03,128.47,126.73,127.32,116.28,305700.00
10/2/2013,127.08,127.93,126.13,127.66,116.59,225000.00
10/3/2013,128.50,128.50,126.90,127.75,116.68,177000.00
10/4/2013,127.47,128.28,127.02,128.01,116.91,155400.00
10/7/2013,125.46,126.34,125.26,125.34,114.47,289600.00
10/8/2013,125.49,125.56,123.50,123.68,112.96,291200.00
10/9/2013,127.67,128.13,125.98,128.09,116.99,565200.00
10/10/2013,130.06,131.00,129.73,131.00,119.64,364200.00
10/11/2013,130.74,131.65,129.90,131.65,120.24,568300.00
10/14/2013,130.00,131.18,129.90,130.75,119.42,317100.00
10/15/2013,130.36,130.40,129.50,129.61,118.37,439300.00
10/16/2013,129.50,130.44,128.80,130.24,118.95,187900.00
10/17/2013,129.45,130.11,129.20,130.10,118.82,317700.00
10/18/2013,129.00,129.90,128.70,129.52,118.29,357700.00
10/21/2013,129.37,131.00,129.17,129.38,118.16,561200.00
10/22/2013,132.53,132.53,129.57,130.71,119.38,344300.00
10/23/2013,129.26,129.63,128.55,129.25,118.05,327400.00
10/24/2013,129.60,130.00,129.07,129.82,118.57,164200.00
10/25/2013,128.81,129.40,128.50,128.69,117.53,308200.00
10/28/2013,129.00,129.00,128.22,128.37,117.24,282800.00
10/29/2013,128.50,129.00,128.37,128.95,117.77,302200.00
10/30/2013,130.04,130.48,129.63,130.20,118.91,478700.00
10/31/2013,130.34,130.40,129.25,129.42,118.20,373900.00
11/1/2013,129.51,130.15,128.96,129.76,118.51,202400.00
11/4/2013,130.00,130.00,129.21,129.63,118.39,201500.00
11/5/2013,128.79,129.20,128.15,128.59,117.44,498500.00
11/6/2013,130.35,130.35,129.05,129.20,118.00,362700.00
11/7/2013,127.71,128.25,125.74,125.92,115.00,499100.00
11/8/2013,126.31,127.63,126.31,127.37,116.33,459500.00
11/11/2013,126.87,127.05,126.43,126.67,115.69,315100.00
11/12/2013,126.40,127.34,126.39,127.30,116.26,641700.00
11/13/2013,126.32,127.74,125.98,127.66,116.59,332900.00
11/14/2013,127.00,127.94,126.79,127.48,116.43,307100.00
11/15/2013,127.68,128.32,127.57,127.98,116.89,311600.00
11/18/2013,127.61,128.60,127.26,127.65,116.58,846300.00
11/19/2013,126.31,126.77,125.79,126.24,115.30,731300.00
11/20/2013,126.22,126.74,125.81,126.05,115.12,285800.00
11/21/2013,125.11,125.80,125.11,125.61,114.72,635300.00
11/22/2013,125.72,126.76,125.44,126.31,115.36,385000.00
11/25/2013,126.50,126.50,125.46,125.60,114.71,263100.00
11/26/2013,125.21,125.35,124.76,124.93,114.10,291600.00
11/27/2013,125.00,125.68,124.91,125.21,114.36,246200.00
11/29/2013,125.05,125.49,124.89,125.05,114.21,184500.00
12/2/2013,124.82,125.55,124.04,124.10,113.34,521200.00
12/3/2013,123.55,124.08,122.53,123.61,112.89,489400.00
