Date,Close,Open,High,Low,Vol.,Change %
21-03-17,16788.7,16860.8,17022.9,16788.7,4.34M,0.00%
22-03-17,16608.6,16824.7,16842.8,16608.6,2.79M,-1.07%
23-03-17,17293.1,16572.5,17293.1,16536.5,4.68M,4.12%
24-03-17,17185,17437.2,17653.4,17094.9,4.47M,-0.63%
27-03-17,17149,17149,17293.1,17022.9,2.36M,-0.21%
28-03-17,17076.9,17149,17383.2,17040.9,2.68M,-0.42%
29-03-17,17113,17076.9,17221,17004.9,1.40M,0.21%
30-03-17,16968.8,17113,17239.1,16968.8,1.74M,-0.84%
31-03-17,17040.9,16968.8,17185,16932.8,2.80M,0.42%
03-04-17,16716.7,17040.9,17113,16716.7,4.61M,-1.90%
04-04-17,16932.8,16698.6,16932.8,16698.6,2.26M,1.29%
05-04-17,16770.7,16932.8,16932.8,16770.7,1.38M,-0.96%
07-04-17,16932.8,16698.6,16950.8,16698.6,2.08M,0.97%
10-04-17,16932.8,16932.8,17022.9,16896.8,974.18K,0.00%
11-04-17,16914.8,16932.8,17040.9,16860.8,935.32K,-0.11%
12-04-17,17131,16932.8,17203,16914.8,2.99M,1.28%
13-04-17,17022.9,17058.9,17149,17004.9,1.20M,-0.63%
14-04-17,16590.6,16968.8,16986.9,16536.5,3.33M,-2.54%
17-04-17,16464.5,16590.6,16752.7,16464.5,2.46M,-0.76%
18-04-17,16572.5,16464.5,16572.5,16338.4,1.38M,0.66%
19-04-17,16572.5,16572.5,16716.7,16536.5,2.61M,0.00%
20-04-17,16518.5,16572.5,16698.6,16500.5,1.21M,-0.33%
21-04-17,16518.5,16644.6,16716.7,16518.5,941.25K,0.00%
24-04-17,16482.5,16518.5,16590.6,16446.5,1.08M,-0.22%
25-04-17,16446.5,16428.4,16572.5,16392.4,1.39M,-0.22%
26-04-17,16572.5,16536.5,16590.6,16464.5,1.12M,0.77%
27-04-17,16752.7,16608.6,16824.7,16608.6,2.31M,1.09%
28-04-17,16734.7,16716.7,16770.7,16572.5,1.03M,-0.11%
03-05-17,16932.8,16824.7,17040.9,16734.7,1.86M,1.18%
04-05-17,16932.8,16932.8,17076.9,16896.8,1.60M,0.00%
05-05-17,16968.8,16932.8,17022.9,16896.8,714.24K,0.21%
08-05-17,16932.8,16896.8,16986.9,16860.8,849.25K,-0.21%
09-05-17,17401.2,17004.9,17401.2,17004.9,2.70M,2.77%
10-05-17,17329.1,17473.2,17635.4,17329.1,3.62M,-0.41%
11-05-17,17329.1,17329.1,17437.2,17167,1.64M,0.00%
12-05-17,17293.1,17329.1,17437.2,17293.1,1.22M,-0.21%
15-05-17,17221,17293.1,17293.1,17203,1.17M,-0.42%
16-05-17,17113,17221,17401.2,17094.9,1.47M,-0.63%
17-05-17,17221,17113,17293.1,17022.9,1.28M,0.63%
18-05-17,17257.1,17275.1,17545.3,17167,2.10M,0.21%
19-05-17,17437.2,17257.1,17437.2,17221,1.66M,1.04%
22-05-17,17473.2,17473.2,17671.4,17473.2,3.97M,0.21%
23-05-17,17599.3,17527.3,17797.5,17473.2,4.77M,0.72%
24-05-17,17689.4,17725.4,17743.4,17599.3,3.01M,0.51%
25-05-17,18016.7,18185.9,18185.9,17953.3,3.44M,1.85%
26-05-17,17805.3,18016.7,18016.7,17763,1.74M,-1.17%
29-05-17,18016.7,17805.3,18059,17805.3,1.27M,1.19%
30-05-17,18185.9,17889.8,18460.8,17889.8,3.75M,0.94%
31-05-17,18185.9,18185.9,18418.5,18185.9,2.13M,0.00%
01-06-17,18376.2,18228.2,18397.4,18228.2,1.58M,1.05%
02-06-17,18291.6,18439.6,18481.9,18228.2,1.62M,-0.46%
05-06-17,18291.6,18439.6,18460.8,18249.3,1.34M,0.00%
06-06-17,18735.7,18312.8,18947.2,18312.8,2.97M,2.43%
07-06-17,18630,18947.2,18947.2,18630,1.69M,-0.56%
08-06-17,18693.4,18608.8,18756.8,18481.9,1.27M,0.34%
09-06-17,19095.2,18693.4,19243.2,18693.4,3.15M,2.15%
12-06-17,18904.9,19031.7,19116.3,18862.6,1.11M,-1.00%
13-06-17,19179.8,19031.7,19412.4,19031.7,3.16M,1.45%
14-06-17,19116.3,19370.1,19370.1,19074,1.57M,-0.33%
15-06-17,19200.9,19137.5,19200.9,19052.9,1.23M,0.44%
16-06-17,19327.8,19243.2,19348.9,19158.6,1.21M,0.66%
19-06-17,19581.5,19454.7,19623.8,19433.5,2.39M,1.31%
20-06-17,19518.1,19666.1,19666.1,19454.7,1.53M,-0.32%
21-06-17,20089.1,19581.5,20089.1,19475.8,3.90M,2.93%
22-06-17,20131.4,20004.5,20427.4,20004.5,2.50M,0.21%
23-06-17,20067.9,20131.4,20215.9,19962.2,1.53M,-0.32%
26-06-17,19750.7,20237.1,20237.1,19666.1,2.76M,-1.58%
27-06-17,19327.8,19666.1,19708.4,19222.1,5.66M,-2.14%
28-06-17,19602.7,19412.4,19623.8,19306.6,1.89M,1.42%
29-06-17,19666.1,19581.5,19729.6,19581.5,1.47M,0.32%
30-06-17,19814.2,19666.1,19814.2,19370.1,2.24M,0.75%
03-07-17,19623.8,19814.2,19814.2,19581.5,1.33M,-0.96%
04-07-17,19708.4,19666.1,19750.7,19581.5,1.85M,0.43%
05-07-17,19750.7,19666.1,19750.7,19645,1.02M,0.21%
06-07-17,20258.2,19771.9,20258.2,19708.4,3.86M,2.57%
07-07-17,20554.3,20342.8,20892.6,20300.5,4.91M,1.46%
10-07-17,20385.1,20385.1,20596.6,20131.4,3.65M,-0.82%
11-07-17,20131.4,20258.2,20342.8,19877.6,2.06M,-1.24%
12-07-17,20279.4,20258.2,20342.8,19898.7,1.52M,0.74%
13-07-17,20660,20215.9,20660,20173.6,1.95M,1.88%
14-07-17,20596.6,20660,20702.3,20469.7,1.09M,-0.31%
17-07-17,20300.5,20596.6,20596.6,20173.6,1.82M,-1.44%
18-07-17,20215.9,20131.4,20300.5,20025.6,1.74M,-0.42%
19-07-17,19835.3,20215.9,20427.4,19708.4,1.98M,-1.88%
20-07-17,19793,19708.4,19835.3,19539.3,1.80M,-0.21%
21-07-17,19539.3,19877.6,20004.5,19539.3,1.33M,-1.28%
24-07-17,19666.1,19539.3,19708.4,19454.7,1.20M,0.65%
25-07-17,19750.7,19666.1,19835.3,19539.3,1.19M,0.43%
26-07-17,20215.9,19750.7,20215.9,19750.7,1.41M,2.36%
27-07-17,20385.1,20300.5,20575.4,20173.6,2.50M,0.84%
28-07-17,20533.1,20385.1,20575.4,20258.2,3.24M,0.73%
31-07-17,20448.5,20512,20554.3,20342.8,1.33M,-0.41%
01-08-17,20723.5,20490.8,20913.8,20385.1,2.92M,1.34%
02-08-17,20892.6,20786.9,21104.1,20596.6,4.32M,0.82%
03-08-17,21188.7,21019.5,21611.6,20934.9,4.01M,1.42%
04-08-17,21188.7,21273.3,21315.6,20956.1,1.66M,0.00%
07-08-17,21082.9,21188.7,21188.7,21019.5,1.54M,-0.50%
08-08-17,20702.3,21082.9,21146.4,20702.3,2.93M,-1.81%
09-08-17,20469.7,20681.2,20681.2,20364,3.70M,-1.12%
10-08-17,20681.2,20300.5,20702.3,20300.5,1.75M,1.03%
11-08-17,20913.8,20723.5,20934.9,20554.3,1.10M,1.12%
14-08-17,20808,21146.4,21146.4,20808,1.55M,-0.51%
15-08-17,20681.2,20808,20808,20512,1.65M,-0.61%
16-08-17,20554.3,20681.2,20681.2,20490.8,1.64M,-0.61%
17-08-17,20467.9,20727,20813.4,20467.9,1.28M,-0.42%
18-08-17,20511.1,20467.9,20640.6,20252,730.59K,0.21%
21-08-17,20619.1,20727,20727,20511.1,714.19K,0.53%
22-08-17,20338.4,20597.5,20619.1,20338.4,836.59K,-1.36%
23-08-17,20381.6,20295.2,20511.1,20295.2,1.04M,0.21%
24-08-17,20597.5,20467.9,20640.6,20381.6,870.92K,1.06%
25-08-17,20511.1,20640.6,20662.2,20511.1,751.97K,-0.42%
28-08-17,20554.3,20424.7,20554.3,20403.1,1.14M,0.21%
29-08-17,20619.1,20511.1,20770.2,20489.5,1.66M,0.32%
30-08-17,20640.6,20575.9,20683.8,20532.7,646.71K,0.10%
31-08-17,20942.9,20640.6,21072.5,20640.6,2.24M,1.46%
01-09-17,20986.1,20986.1,21007.7,20856.5,539.39K,0.21%
05-09-17,20942.9,20986.1,20986.1,20835,898.04K,-0.21%
06-09-17,20813.4,20921.3,20921.3,20640.6,1.03M,-0.62%
07-09-17,20683.8,20727,20856.5,20683.8,963.53K,-0.62%
08-09-17,20597.5,20727,20727,20597.5,959.89K,-0.42%
11-09-17,20446.3,20597.5,20813.4,20424.7,1.69M,-0.73%
12-09-17,20770.2,20511.1,20770.2,20467.9,1.71M,1.58%
13-09-17,21050.9,20856.5,21331.5,20856.5,3.90M,1.35%
14-09-17,20878.1,21158.8,21158.8,20878.1,1.72M,-0.82%
15-09-17,20813.4,20856.5,20942.9,20727,1.59M,-0.31%
18-09-17,20878.1,20878.1,20899.7,20727,1.61M,0.31%
19-09-17,20899.7,20942.9,21094,20899.7,1.75M,0.10%
20-09-17,21007.7,21007.7,21050.9,20878.1,1.27M,0.52%
21-09-17,21331.5,21115.6,21417.9,21050.9,5.36M,1.54%
22-09-17,21353.1,21417.9,21569,21331.5,2.80M,0.10%
25-09-17,21094,21482.7,21482.7,21094,1.50M,-1.21%
26-09-17,21158.8,21094,21158.8,20942.9,1.76M,0.31%
27-09-17,21158.8,21158.8,21331.5,21029.3,1.74M,0.00%
28-09-17,21137.2,21158.8,21266.8,20899.7,1.55M,-0.10%
29-09-17,21050.9,21115.6,21158.8,20986.1,794.11K,-0.41%
02-10-17,20813.4,21050.9,21137.2,20748.6,1.83M,-1.13%
03-10-17,20662.2,20813.4,20813.4,20575.9,2.18M,-0.73%
04-10-17,20748.6,20683.8,20813.4,20640.6,1.04M,0.42%
05-10-17,20856.5,20899.7,21137.2,20727,1.32M,0.52%
06-10-17,21050.9,20856.5,21072.5,20856.5,1.14M,0.93%
09-10-17,21072.5,21158.8,21158.8,20986.1,1.18M,0.10%
10-10-17,21288.4,21050.9,21288.4,21050.9,2.48M,1.02%
11-10-17,21547.4,21331.5,21806.5,21288.4,5.10M,1.22%
12-10-17,22022.4,21590.6,22195.2,21590.6,4.02M,2.20%
13-10-17,22108.8,22108.8,22152,21849.7,2.17M,0.39%
16-10-17,22195.2,22022.4,22454.3,21979.3,2.51M,0.39%
17-10-17,22238.3,22238.3,22238.3,21979.3,1.73M,0.19%
18-10-17,21806.5,22195.2,22411.1,21806.5,2.48M,-1.94%
19-10-17,21849.7,21806.5,22108.8,21633.8,1.96M,0.20%
20-10-17,21720.2,21720.2,21892.9,21590.6,1.54M,-0.59%
23-10-17,21288.4,21720.2,21720.2,21288.4,2.24M,-1.99%
24-10-17,21288.4,21288.4,21504.3,21223.6,1.77M,0.00%
25-10-17,21461.1,21374.7,21504.3,21288.4,1.54M,0.81%
26-10-17,21417.9,21504.3,21547.4,21158.8,2.19M,-0.20%
27-10-17,21677,21331.5,21677,21223.6,1.48M,1.21%
30-10-17,21590.6,21677,21936.1,21547.4,3.43M,-0.40%
31-10-17,21763.4,21590.6,22195.2,21417.9,3.25M,0.80%
01-11-17,21936.1,21806.5,22022.4,21763.4,1.82M,0.79%
02-11-17,21806.5,21979.3,22195.2,21504.3,2.50M,-0.59%
03-11-17,22022.4,21590.6,22022.4,21331.5,2.41M,0.99%
06-11-17,22195.2,22195.2,22367.9,21979.3,3.23M,0.78%
07-11-17,22108.8,22238.3,22238.3,21979.3,2.29M,-0.39%
08-11-17,22886.1,22108.8,22886.1,22022.4,6.80M,3.52%
09-11-17,22713.3,23058.8,23102,22627,3.45M,-0.76%
10-11-17,22540.6,22670.2,23015.6,22540.6,2.75M,-0.76%
13-11-17,23317.9,22540.6,23663.3,22411.1,9.57M,3.45%
14-11-17,23274.7,23533.8,23965.6,23102,8.70M,-0.19%
15-11-17,24570.1,23361.1,24613.3,23317.9,9.37M,5.57%
16-11-17,24613.3,24786,25347.4,24440.6,7.50M,0.18%
17-11-17,24483.8,24742.9,24742.9,24138.3,7.89M,-0.53%
20-11-17,25001.9,24224.7,25045.1,24138.3,7.63M,2.12%
21-11-17,24699.7,25131.5,25390.6,24699.7,6.80M,-1.21%
22-11-17,25045.1,24613.3,25045.1,24613.3,5.21M,1.40%
23-11-17,24872.4,25045.1,25390.6,24699.7,7.10M,-0.69%
24-11-17,25001.9,24829.2,25045.1,24613.3,4.76M,0.52%
27-11-17,25131.5,25045.1,25779.2,25045.1,5.33M,0.52%
28-11-17,24829.2,25045.1,25131.5,24699.7,4.60M,-1.20%
29-11-17,25606.5,25045.1,25779.2,24786,7.72M,3.13%
30-11-17,25217.9,25865.6,25908.8,25217.9,6.03M,-1.52%
01-12-17,25217.9,25131.5,25304.2,24915.6,3.67M,0.00%
04-12-17,25390.6,25261,25520.1,25174.7,4.43M,0.68%
05-12-17,24742.9,25390.6,25606.5,24742.9,7.14M,-2.55%
06-12-17,24527,24613.3,24742.9,24181.5,7.07M,-0.87%
07-12-17,24224.7,24527,24829.2,24095.1,3.32M,-1.23%
08-12-17,23965.6,24181.5,24397.4,23792.9,3.86M,-1.07%
11-12-17,23102,23533.8,23836.1,23102,5.49M,-3.60%
12-12-17,23188.3,23361.1,23620.1,21936.1,6.25M,0.37%
13-12-17,23620.1,23447.4,23663.3,23188.3,3.26M,1.86%
14-12-17,24138.3,23533.8,24138.3,23533.8,2.56M,2.19%
15-12-17,24397.4,24181.5,24527,23965.6,3.24M,1.07%
18-12-17,24311,24613.3,24699.7,24224.7,3.60M,-0.35%
19-12-17,23836.1,24311,24483.8,23706.5,4.99M,-1.95%
20-12-17,24311,23836.1,24613.3,23836.1,3.94M,1.99%
21-12-17,24354.2,24527,24786,24224.7,3.70M,0.18%
22-12-17,24656.5,24354.2,24786,24267.9,3.49M,1.24%
25-12-17,24872.4,24742.9,25088.3,24742.9,4.81M,0.88%
26-12-17,24656.5,25045.1,25045.1,24656.5,2.50M,-0.87%
27-12-17,24483.8,24829.2,24829.2,24440.6,3.42M,-0.70%
28-12-17,24699.7,24483.8,24872.4,24397.4,3.85M,0.88%
29-12-17,24656.5,24699.7,24872.4,24613.3,3.13M,-0.17%
02-01-18,25822.4,24742.9,25822.4,24699.7,10.08M,4.73%
03-01-18,25822.4,26124.7,26211,25692.8,5.68M,0.00%
04-01-18,26340.6,25908.8,26340.6,25865.6,5.59M,2.01%
05-01-18,25908.8,26340.6,26383.7,25865.6,5.72M,-1.64%
08-01-18,26297.4,25736,26297.4,25606.5,5.08M,1.50%
09-01-18,26815.6,26340.6,26901.9,26038.3,8.05M,1.97%
10-01-18,26556.5,26772.4,27204.2,26383.7,5.24M,-0.97%
11-01-18,26556.5,26383.7,26729.2,26211,4.86M,0.00%
12-01-18,25995.1,26686,26772.4,25995.1,5.67M,-2.11%
15-01-18,26340.6,25951.9,26426.9,25779.2,4.61M,1.33%
16-01-18,26340.6,26297.4,26556.5,26038.3,3.04M,0.00%
17-01-18,25476.9,26340.6,26383.7,25476.9,4.54M,-3.28%
18-01-18,25476.9,25174.7,25476.9,24872.4,6.65M,0.00%
19-01-18,25433.8,25476.9,25822.4,25433.8,4.02M,-0.17%
22-01-18,26297.4,25692.8,26556.5,25649.7,5.04M,3.40%
25-01-18,26383.7,26556.5,27031.5,26297.4,10.78M,0.33%
26-01-18,26254.2,26772.4,26772.4,26124.7,3.28M,-0.49%
29-01-18,26038.3,26297.4,26729.2,25865.6,2.68M,-0.82%
30-01-18,27636,25822.4,27636,25692.8,9.47M,6.14%
31-01-18,27161,27981.5,28283.7,27161,8.01M,-1.72%
01-02-18,26599.7,27161,27420.1,26599.7,4.19M,-2.07%
02-02-18,26340.6,26599.7,26686,26124.7,3.36M,-0.97%
05-02-18,24656.5,25951.9,26254.2,24656.5,7.54M,-6.39%
06-02-18,23404.2,22972.4,24397.4,22972.4,10.67M,-5.08%
07-02-18,24440.6,24613.3,24742.9,24181.5,3.76M,4.43%
08-02-18,23836.1,24181.5,24613.3,23749.7,3.43M,-2.47%
09-02-18,23749.7,22670.2,23749.7,22670.2,4.30M,-0.36%
12-02-18,24656.5,24311,24656.5,23533.8,2.34M,3.82%
13-02-18,25476.9,25131.5,25606.5,24958.8,2.91M,3.33%
21-02-18,25649.7,25951.9,26038.3,25476.9,3.16M,0.68%
22-02-18,25217.9,25606.5,25692.8,25131.5,2.88M,-1.68%
23-02-18,26124.7,25261,26167.8,25261,3.23M,3.60%
26-02-18,26081.5,26340.6,26686,26081.5,4.95M,-0.17%
27-02-18,25822.4,26211,26254.2,25692.8,2.84M,-0.99%
28-02-18,25822.4,25563.3,26081.5,25520.1,3.69M,0.00%
01-03-18,26254.2,25649.7,26426.9,25520.1,4.24M,1.67%
02-03-18,26383.7,26124.7,26470.1,25908.8,3.70M,0.49%
05-03-18,26556.5,26470.1,27851.9,26470.1,12.10M,0.65%
06-03-18,27333.7,26988.3,27333.7,26642.8,5.17M,2.93%
07-03-18,26858.7,27420.1,27506.5,26556.5,4.02M,-1.74%
08-03-18,26858.7,26772.4,26988.3,26470.1,2.64M,0.00%
09-03-18,26599.7,27074.6,27247.4,26556.5,4.15M,-0.96%
12-03-18,26513.3,26772.4,27031.5,26513.3,3.23M,-0.32%
13-03-18,25951.9,26426.9,26426.9,25649.7,8.35M,-2.12%
14-03-18,26254.2,25951.9,26254.2,25649.7,4.16M,1.16%
15-03-18,26167.8,26340.6,26383.7,26038.3,2.39M,-0.33%
16-03-18,25951.9,26167.8,26254.2,25779.2,2.86M,-0.83%
19-03-18,26124.7,25995.1,26167.8,25865.6,2.68M,0.67%
20-03-18,26470.1,25995.1,26901.9,25908.8,5.86M,1.32%
21-03-18,26340.6,26470.1,26686,26340.6,2.01M,-0.49%
22-03-18,25951.9,26340.6,26513.3,25951.9,2.54M,-1.48%
23-03-18,25304.2,25476.9,25736,25045.1,5.69M,-2.50%
26-03-18,25563.3,25304.2,25649.7,25304.2,1.89M,1.02%
27-03-18,25692.8,25865.6,25951.9,25476.9,1.99M,0.51%
28-03-18,25433.8,25520.1,25649.7,25390.6,1.33M,-1.01%
29-03-18,25692.8,25649.7,25779.2,25476.9,1.66M,1.02%
30-03-18,26211,25736,26470.1,25649.7,4.89M,2.02%
02-04-18,26556.5,26556.5,26642.8,26340.6,4.41M,1.32%
03-04-18,26426.9,26426.9,26513.3,26297.4,2.29M,-0.49%
04-04-18,26642.8,26772.4,27117.8,26599.7,4.61M,0.82%
05-04-18,27204.2,26772.4,27506.5,26556.5,5.77M,2.11%
06-04-18,27074.6,27722.4,27765.5,27074.6,7.26M,-0.48%
09-04-18,27376.9,27031.5,27463.3,27031.5,3.02M,1.12%
10-04-18,27808.7,27463.3,28154.2,27420.1,9.01M,1.58%
11-04-18,27204.2,27981.5,28240.5,27204.2,6.62M,-2.17%
12-04-18,27463.3,27204.2,27463.3,26815.6,2.65M,0.95%
13-04-18,26772.4,27592.8,27592.8,26772.4,4.31M,-2.52%
16-04-18,26383.7,26772.4,26945.1,26297.4,2.37M,-1.45%
17-04-18,26772.4,26556.5,26772.4,26297.4,2.22M,1.47%
18-04-18,26772.4,26901.9,27161,26729.2,2.50M,0.00%
19-04-18,26211,26772.4,26815.6,26211,4.77M,-2.10%
20-04-18,26470.1,26340.6,26556.5,26038.3,1.95M,0.99%
23-04-18,25045.1,26470.1,26642.8,24699.7,2.93M,-5.38%
24-04-18,24354.2,24786,25261,24224.7,3.72M,-2.76%
26-04-18,23749.7,24570.1,24915.6,23749.7,4.08M,-2.48%
27-04-18,24613.3,23749.7,24786,23706.5,3.21M,3.64%
02-05-18,24613.3,24958.8,25045.1,24527,2.75M,0.00%
03-05-18,25045.1,24527,25045.1,24052,4.34M,1.75%
04-05-18,25390.6,25261,25476.9,25131.5,2.35M,1.38%
07-05-18,25736,25390.6,25736,25304.2,1.76M,1.36%
08-05-18,25476.9,25563.3,25736,25390.6,2.24M,-1.01%
09-05-18,25217.9,25304.2,25520.1,25088.3,2.02M,-1.02%
10-05-18,25174.7,25217.9,25649.7,25045.1,3.10M,-0.17%
11-05-18,25692.8,25045.1,25692.8,25045.1,2.35M,2.06%
14-05-18,26599.7,25951.9,26642.8,25736,4.04M,3.53%
15-05-18,26513.3,26772.4,26772.4,26340.6,1.83M,-0.32%
16-05-18,26124.7,26340.6,26513.3,26124.7,1.35M,-1.47%
17-05-18,26167.8,26081.5,26513.3,26081.5,1.44M,0.16%
18-05-18,26254.2,26167.8,26340.6,25390.6,1.97M,0.33%
21-05-18,26340.6,26426.9,26945.1,26340.6,2.98M,0.33%
22-05-18,25779.2,26340.6,26556.5,25692.8,2.21M,-2.13%
23-05-18,26167.8,25908.8,26340.6,25692.8,2.16M,1.51%
24-05-18,25692.8,26297.4,26426.9,25692.8,2.08M,-1.82%
25-05-18,24911,25980.8,25980.8,24911,1.38M,-3.04%
28-05-18,23178.9,24045,24554.4,23178.9,3.55M,-6.95%
29-05-18,24146.9,23178.9,24554.4,22847.8,4.10M,4.18%
30-05-18,23153.5,24095.9,24095.9,23128,2.78M,-4.11%
31-05-18,23433.7,22949.7,23790.3,22924.2,1.93M,1.21%
01-06-18,23662.9,23433.7,23790.3,23280.8,2.25M,0.98%
04-06-18,24070.4,23688.4,24172.3,23612,2.01M,1.72%
05-06-18,24350.6,24197.8,24503.5,24045,2.35M,1.16%
06-06-18,24707.2,24452.5,24707.2,24095.9,1.78M,1.46%
07-06-18,24350.6,24911,24911,24299.7,1.99M,-1.44%
08-06-18,24427,24401.6,24554.4,24197.8,1.83M,0.31%
11-06-18,24197.8,24325.2,24427,24197.8,1.26M,-0.94%
12-06-18,23586.5,24197.8,24197.8,23280.8,2.19M,-2.53%
13-06-18,23841.2,23433.7,23892.1,23433.7,789.27K,1.08%
14-06-18,23739.3,23943.1,24070.4,23739.3,803.65K,-0.43%
15-06-18,23688.4,23586.5,23790.3,23561,771.77K,-0.21%
18-06-18,23128,23892.1,23892.1,23128,1.21M,-2.37%
19-06-18,22669.5,22975.2,22975.2,21752.5,3.52M,-1.98%
20-06-18,23128,22873.3,23128,22414.8,1.14M,2.02%
21-06-18,22618.6,23128,23128,22465.7,610.59K,-2.20%
22-06-18,22924.2,22567.6,22924.2,22363.9,655.11K,1.35%
25-06-18,22975.2,23128,23128,22873.3,893.00K,0.22%
26-06-18,22669.5,22669.5,22822.3,22567.6,420.45K,-1.33%
27-06-18,22567.6,22873.3,22873.3,22542.2,448.63K,-0.45%
28-06-18,21650.7,22567.6,22567.6,21650.7,2.05M,-4.06%
29-06-18,21141.2,21650.7,21905.4,21141.2,1.33M,-2.35%
02-07-18,20479,21141.2,21345,20377.1,1.71M,-3.13%
03-07-18,19867.7,20479,20708.2,19867.7,2.36M,-2.99%
04-07-18,20377.1,19893.1,20377.1,19612.9,1.71M,2.56%
05-07-18,20122.4,20377.1,20428,19612.9,1.24M,-1.25%
06-07-18,20784.6,19867.7,21243.1,19816.7,1.59M,3.29%
