Date;Price;High;Low
22/11/2023;93000;93100;91900
23/11/2023;90800;93700;90800
24/11/2023;91200;92000;90200
27/11/2023;90700;91400;90100
28/11/2023;91100;91900;89900
29/11/2023;91700;92000;91100
30/11/2023;91900;93700;91300
01/12/2023;92400;92900;91300
04/12/2023;93600;94000;92600
05/12/2023;94800;95800;93700
06/12/2023;95000;95400;94100
07/12/2023;94300;95300;92800
08/12/2023;94200;95100;93500
11/12/2023;95000;95700;94600
12/12/2023;96800;96800;95300
13/12/2023;95200;97400;95200
14/12/2023;96200;96400;95200
15/12/2023;96200;96300;95000
