Date;Price;High;Low
28/07/2020;3925.3;3925.3;3687.7
29/07/2020;3687.7;3892.5;3654.9
30/07/2020;3769.6;3769.6;3687.7
31/07/2020;4031.9;4031.9;3769.6
03/08/2020;4261.3;4310.5;4040
04/08/2020;4212.1;4212.1;4130.2
05/08/2020;4171.2;4212.1;4097.4
06/08/2020;4163;4195.7;4097.4
07/08/2020;4343.3;4425.2;4105.6
10/08/2020;4302.3;4343.3;4261.3
11/08/2020;4294.1;4310.5;4277.7
12/08/2020;4253.1;4294.1;4097.4
13/08/2020;4253.1;4253.1;4179.4
14/08/2020;4384.2;4539.9;4244.9
17/08/2020;4605.5;4646.5;4392.4
18/08/2020;4875.9;4875.9;4589.1
19/08/2020;4957.9;5072.6;4908.7
20/08/2020;4794;4900.5;4712
21/08/2020;4785.8;4875.9;4753
24/08/2020;4859.5;4957.9;4785.8
25/08/2020;4802.2;4916.9;4802.2
26/08/2020;4753;4834.9;4753
27/08/2020;5080.8;5080.8;4777.6
28/08/2020;5433.2;5433.2;5416.8
31/08/2020;5810.1;5810.1;5654.4
01/09/2020;5613.5;5810.1;5490.5
03/09/2020;5711.8;5785.5;5580.7
04/09/2020;5687.2;5728.2;5547.9
07/09/2020;5736.4;5982.2;5679
08/09/2020;5818.3;5941.2;5695.4
09/09/2020;5900.3;5974;5629.8
10/09/2020;6006.8;6219.9;5982.2
11/09/2020;5900.3;6056;5859.3
14/09/2020;5867.5;5982.2;5777.3
15/09/2020;5859.3;5965.8;5793.7
16/09/2020;6080.6;6146.1;5793.7
17/09/2020;6195.3;6416.5;6064.2
18/09/2020;6105.1;6228.1;6072.4
21/09/2020;5998.6;6113.3;5941.2
22/09/2020;5949.4;6023.2;5834.7
23/09/2020;5916.7;6023.2;5908.5
24/09/2020;5818.3;5933;5736.4
25/09/2020;5818.3;5851.1;5761
28/09/2020;5785.5;5900.3;5769.2
29/09/2020;5752.8;5900.3;5744.6
30/09/2020;5736.4;5793.7;5736.4
01/10/2020;5654.4;5752.8;5621.6
02/10/2020;5547.9;5695.4;5261.1
05/10/2020;5818.3;5851.1;5457.7
06/10/2020;5769.2;5965.8;5736.4
07/10/2020;5703.6;5818.3;5703.6
08/10/2020;5662.6;5703.6;5629.8
09/10/2020;5588.9;5662.6;5588.9
12/10/2020;5449.6;5621.6;5449.6
13/10/2020;5474.1;5572.5;5408.6
14/10/2020;5457.7;5506.9;5449.6
15/10/2020;5433.2;5638;5384
16/10/2020;5425;5465.9;5408.6
19/10/2020;5408.6;5449.6;5400.4
20/10/2020;5588.9;5621.6;5375.8
21/10/2020;5597.1;5670.8;5531.5
22/10/2020;5564.3;5654.4;5531.5
23/10/2020;5564.3;5588.9;5564.3
26/10/2020;5564.3;5629.8;5564.3
27/10/2020;5564.3;5572.5;5531.5
28/10/2020;5203.7;5564.3;5203.7
29/10/2020;5195.5;5244.7;5080.8
30/10/2020;5162.7;5244.7;5162.7
02/11/2020;5170.9;5326.6;5056.2
03/11/2020;5408.6;5523.3;5170.9
04/11/2020;5400.4;5515.1;5244.7
05/11/2020;5351.2;5408.6;5334.8
06/11/2020;5326.6;5351.2;5261.1
09/11/2020;5367.6;5408.6;5310.2
10/11/2020;5367.6;5506.9;5326.6
11/11/2020;5367.6;5400.4;5252.9
12/11/2020;5310.2;5359.4;5261.1
13/11/2020;5367.6;5400.4;5285.7
16/11/2020;5326.6;5367.6;5293.9
17/11/2020;5326.6;5334.8;5285.7
18/11/2020;5302;5318.4;5203.7
19/11/2020;5670.8;5670.8;5285.7
20/11/2020;6031.4;6064.2;5736.4
23/11/2020;5851.1;6047.8;5720
24/11/2020;5687.2;5834.7;5613.5
25/11/2020;5621.6;5859.3;5556.1
26/11/2020;5621.6;5810.1;5588.9
27/11/2020;5736.4;5859.3;5605.3
30/11/2020;5711.8;5736.4;5621.6
01/12/2020;5654.4;5711.8;5334.8
02/12/2020;5883.9;5949.4;5654.4
03/12/2020;6047.8;6105.1;5900.3
04/12/2020;5982.2;6072.4;5941.2
07/12/2020;6154.3;6228.1;5941.2
08/12/2020;6162.5;6187.1;6056
09/12/2020;6269;6432.9;6178.9
10/12/2020;5982.2;6293.6;5982.2
11/12/2020;6088.7;6121.5;5982.2
14/12/2020;6137.9;6162.5;6105.1
15/12/2020;6064.2;6162.5;6064.2
16/12/2020;6310;6392;6105.1
17/12/2020;6744.3;6744.3;6310
18/12/2020;6965.6;6965.6;6793.5
21/12/2020;7145.9;7211.4;6883.6
22/12/2020;7104.9;7186.9;6941
23/12/2020;7113.1;7342.6;6965.6
24/12/2020;6801.7;7104.9;6621.4
25/12/2020;6957.4;7088.5;6637.8
28/12/2020;6883.6;7096.7;6842.7
29/12/2020;7293.4;7358.9;6875.5
30/12/2020;7555.6;7727.7;7129.5
31/12/2020;7613;7621.2;7375.3
04/01/2021;7621.2;7703.1;7539.2
05/01/2021;7949;8096.5;7547.4
06/01/2021;7924.4;8194.8;7867
07/01/2021;8317.7;8317.7;7834.2
08/01/2021;8604.6;8891.4;8358.7
11/01/2021;8686.5;8850.4;8440.7
12/01/2021;8727.5;8768.5;8604.6
13/01/2021;9301.1;9301.1;8686.5
14/01/2021;9751.8;9915.7;9424
15/01/2021;10243.5;10243.5;9833.8
18/01/2021;10120.6;10489.4;10079.6
19/01/2021;9424;10120.6;9424
20/01/2021;9096.2;9424;8768.5
21/01/2021;9506;9587.9;9137.2
22/01/2021;9178.2;9383.1;9096.2
25/01/2021;9342.1;9506;9014.3
26/01/2021;9014.3;9342.1;8768.5
27/01/2021;8727.5;9178.2;8399.7
28/01/2021;8121.1;8358.7;8121.1
29/01/2021;7949;8186.6;7555.6
01/02/2021;7654;8112.9;7416.3
02/02/2021;7826.1;7826.1;7334.4
03/02/2021;7867;8153.8;7490.1
04/02/2021;7858.8;7883.4;7498.3
05/02/2021;7883.4;7883.4;7703.1
08/02/2021;7957.2;8162;7883.4
09/02/2021;8276.8;8276.8;7867
17/02/2021;8850.4;8850.4;8358.7
18/02/2021;9260.1;9260.1;8973.3
19/02/2021;9260.1;9383.1;9137.2
22/02/2021;9178.2;9301.1;9055.3
23/02/2021;9178.2;9178.2;9014.3
24/02/2021;9014.3;9219.2;8850.4
25/02/2021;9014.3;9178.2;8891.4
26/02/2021;9014.3;9178.2;8645.5
01/03/2021;9301.1;9342.1;8973.3
02/03/2021;9055.3;9342.1;9055.3
03/03/2021;9014.3;9178.2;8932.4
04/03/2021;8686.5;9055.3;8604.6
05/03/2021;8563.6;8809.4;8358.7
08/03/2021;9014.3;9014.3;8481.6
09/03/2021;9628.9;9628.9;8850.4
10/03/2021;9669.9;10079.6;9506
11/03/2021;9342.1;9710.9;9342.1
12/03/2021;9628.9;9874.8;9342.1
15/03/2021;10284.5;10284.5;9833.8
16/03/2021;10940.1;10981.1;10571.3
17/03/2021;10817.2;11145;10735.2
18/03/2021;11554.7;11554.7;10530.3
19/03/2021;11964.4;12128.3;11308.8
22/03/2021;12005.4;12292.2;11800.5
23/03/2021;11718.6;11964.4;11349.8
24/03/2021;11267.9;11472.7;11063
25/03/2021;11226.9;11431.8;10817.2
26/03/2021;10858.1;11390.8;10448.4
29/03/2021;11145;11431.8;10940.1
30/03/2021;11104;11431.8;11063
31/03/2021;11063;11145;10694.2
01/04/2021;11226.9;11390.8;11022
02/04/2021;11226.9;11472.7;11226.9
05/04/2021;12005.4;12005.4;10899.1
06/04/2021;11882.5;12169.3;11882.5
07/04/2021;11595.7;11882.5;11472.7
08/04/2021;11431.8;11595.7;11226.9
09/04/2021;11759.6;11800.5;11145
12/04/2021;11349.8;11759.6;11267.9
13/04/2021;10981.1;11472.7;10899.1
14/04/2021;10899.1;10981.1;10530.3
15/04/2021;10817.2;10899.1;10407.4
16/04/2021;10325.5;10817.2;10161.6
19/04/2021;10161.6;10571.3;9997.7
20/04/2021;9874.8;10161.6;9792.8
22/04/2021;9219.2;9833.8;9219.2
23/04/2021;9669.9;9669.9;9055.3
26/04/2021;9710.9;10079.6;9506
27/04/2021;9669.9;9751.8;9587.9
28/04/2021;9669.9;9751.8;9424
29/04/2021;9874.8;10161.6;9751.8
04/05/2021;9465;9669.9;9465
05/05/2021;9669.9;9751.8;9383.1
06/05/2021;9874.8;10161.6;9669.9
07/05/2021;9751.8;9874.8;9628.9
10/05/2021;9587.9;9669.9;9096.2
11/05/2021;9710.9;9997.7;9506
12/05/2021;9915.7;9997.7;9710.9
13/05/2021;10202.5;10366.4;9751.8
14/05/2021;10038.7;10202.5;9833.8
17/05/2021;10079.6;10161.6;9833.8
18/05/2021;9997.7;10079.6;9792.8
19/05/2021;9874.8;9997.7;9751.8
20/05/2021;9833.8;9874.8;9751.8
21/05/2021;9997.7;10161.6;9833.8
24/05/2021;10694.2;10694.2;9997.7
25/05/2021;10694.2;11022;10489.4
26/05/2021;10899.1;11063;10694.2
27/05/2021;10489.4;11022;10489.4
28/05/2021;10571.3;10694.2;10489.4
31/05/2021;10407.4;10612.3;10161.6
01/06/2021;10161.6;10325.5;10038.7
02/06/2021;10489.4;10653.3;10079.6
03/06/2021;11022;11063;10653.3
04/06/2021;11022;11349.8;10899.1
07/06/2021;10981.1;11145;10694.2
08/06/2021;10653.3;10981.1;10407.4
09/06/2021;11022;11063;10571.3
10/06/2021;11759.6;11759.6;11022
11/06/2021;12005.4;12210.3;11882.5
14/06/2021;11882.5;12292.2;11841.5
15/06/2021;12579;12702;11759.6
16/06/2021;12497.1;13111.7;12374.2
17/06/2021;12947.8;13029.8;12251.3
18/06/2021;12783.9;13111.7;12661
21/06/2021;12742.9;12906.8;12620
22/06/2021;13152.7;13234.6;12702
23/06/2021;12783.9;13275.6;12783.9
24/06/2021;12906.8;12988.8;12783.9
25/06/2021;13029.8;13275.6;12906.8
28/06/2021;13193.7;13275.6;13029.8
29/06/2021;13193.7;13316.6;13152.7
30/06/2021;13111.7;13234.6;12906.8
01/07/2021;13029.8;13029.8;12783.9
02/07/2021;13029.8;13152.7;12824.9
05/07/2021;13029.8;13070.7;12783.9
06/07/2021;12988.8;13111.7;12824.9
07/07/2021;12661;12988.8;12538.1
08/07/2021;12251.3;12579;11800.5
09/07/2021;12046.4;12210.3;11554.7
12/07/2021;11472.7;11718.6;11226.9
13/07/2021;11636.6;11882.5;11226.9
14/07/2021;12046.4;12374.2;11636.6
15/07/2021;12374.2;12374.2;12046.4
16/07/2021;12374.2;12415.1;12169.3
19/07/2021;11942.6;12625;11857.3
20/07/2021;12070.5;12198.5;11516.1
21/07/2021;12070.5;12113.2;11899.9
22/07/2021;11899.9;12070.5;11814.6
23/07/2021;11686.7;11942.6;11686.7
26/07/2021;11942.6;11942.6;11644
27/07/2021;12539.7;12582.4;12027.9
28/07/2021;13392.8;13392.8;12625
29/07/2021;13392.8;13819.3;13307.4
30/07/2021;13563.4;13989.9;13222.1
02/08/2021;13606;13861.9;13392.8
03/08/2021;14203.1;14203.1;13520.7
04/08/2021;14075.2;14501.7;13861.9
05/08/2021;14032.5;14117.8;13776.6
06/08/2021;14587;14842.9;14075.2
09/08/2021;14800.3;14842.9;14373.7
10/08/2021;14970.9;14970.9;14800.3
11/08/2021;14587;14842.9;14373.7
12/08/2021;14501.7;14672.3;14331.1
13/08/2021;14842.9;14885.6;14331.1
16/08/2021;15269.4;15440.1;14885.6
17/08/2021;15141.5;15397.4;14928.2
18/08/2021;15056.2;15226.8;14928.2
19/08/2021;15312.1;15312.1;14757.6
20/08/2021;15354.7;15781.3;15184.1
23/08/2021;16378.4;16421;15525.4
24/08/2021;15525.4;16378.4;15269.4
25/08/2021;15610.7;15781.3;15354.7
26/08/2021;15610.7;15909.2;15568
27/08/2021;16165.1;16207.8;15525.4
30/08/2021;16890.2;17060.8;16378.4
31/08/2021;16804.9;17060.8;16634.3
01/09/2021;16975.5;17060.8;16634.3
06/09/2021;17402;17402;17060.8
07/09/2021;17402;17487.4;16719.6
08/09/2021;17316.7;17444.7;17146.1
09/09/2021;17359.4;17444.7;17060.8
10/09/2021;17444.7;17444.7;17274.1
13/09/2021;18041.8;18084.5;17658
14/09/2021;19278.7;19278.7;18041.8
15/09/2021;19875.9;20473;19364
16/09/2021;20046.5;20174.4;18766.9
17/09/2021;20728.9;20856.9;20131.8
20/09/2021;20771.6;20984.8;20473
21/09/2021;20558.3;20771.6;20131.8
22/09/2021;20728.9;20771.6;20259.7
23/09/2021;21283.4;22093.8;20856.9
24/09/2021;21965.8;22008.5;21283.4
27/09/2021;22562.9;22690.9;22051.1
28/09/2021;22435;22435;21326
29/09/2021;22179.1;22435;21837.9
30/09/2021;22989.5;23202.7;22179.1
01/10/2021;23202.7;23416;22605.6
04/10/2021;23245.4;23842.5;23117.4
05/10/2021;22349.7;23373.3;22051.1
06/10/2021;23032.1;23032.1;21155.4
07/10/2021;24610.2;24610.2;23245.4
08/10/2021;25164.7;26060.4;24226.4
11/10/2021;24823.5;25420.6;24738.2
12/10/2021;24397;24951.5;24354.3
13/10/2021;25847.2;25847.2;24439.6
14/10/2021;26145.7;26316.3;25676.5
15/10/2021;25761.9;26145.7;25378
18/10/2021;25676.5;26017.8;25292.7
19/10/2021;25591.2;25761.9;24823.5
20/10/2021;25250;25633.9;24994.1
21/10/2021;23927.8;25122.1;23757.2
22/10/2021;23373.3;23927.8;23032.1
25/10/2021;23799.9;24738.2;23032.1
26/10/2021;23757.2;24183.7;23543.9
27/10/2021;23458.6;23799.9;23458.6
28/10/2021;23714.6;24055.8;23458.6
29/10/2021;23458.6;23970.5;23373.3
01/11/2021;24311.7;24397;23330.7
02/11/2021;24610.2;24738.2;24141.1
03/11/2021;24567.6;25079.4;23885.2
04/11/2021;24013.1;24482.3;23629.3
05/11/2021;23543.9;23970.5;23458.6
08/11/2021;23799.9;24055.8;23330.7
09/11/2021;23714.6;24311.7;23458.6
10/11/2021;23586.6;23885.2;23501.3
11/11/2021;22690.9;23586.6;22520.3
12/11/2021;21539.3;22520.3;21155.4
15/11/2021;21923.2;22605.6;21326
16/11/2021;22562.9;23202.7;21923.2
17/11/2021;22093.8;22349.7;21837.9
18/11/2021;21837.9;22349.7;21454
19/11/2021;20345;21539.3;20345
22/11/2021;19534.7;20387.7;19236.1
23/11/2021;20899.5;20899.5;19236.1
24/11/2021;21837.9;22179.1;21539.3
25/11/2021;21965.8;22264.4;21624.6
26/11/2021;21837.9;21965.8;21411.3
29/11/2021;21582;21624.6;21326
30/11/2021;21411.3;21880.5;21326
01/12/2021;20984.8;21709.9;20984.8
02/12/2021;21027.5;21155.4;20984.8
03/12/2021;21411.3;22179.1;20814.2
06/12/2021;21070.1;21837.9;21027.5
07/12/2021;21411.3;21752.6;20942.2
08/12/2021;21454;21667.3;21326
09/12/2021;21454;21582;21326
10/12/2021;22946.8;22946.8;21411.3
13/12/2021;24311.7;24311.7;23117.4
14/12/2021;24055.8;24908.8;23885.2
15/12/2021;23885.2;24226.4;23629.3
16/12/2021;25079.4;25164.7;23288
17/12/2021;24738.2;25250;24738.2
20/12/2021;24482.3;25079.4;24311.7
21/12/2021;22861.5;24311.7;22776.2
22/12/2021;21880.5;22946.8;21752.6
23/12/2021;22179.1;22733.6;21752.6
24/12/2021;23714.6;23714.6;21923.2
27/12/2021;23202.7;23842.5;22605.6
28/12/2021;22605.6;22861.5;22562.9
29/12/2021;22648.3;23288;22008.5
30/12/2021;22690.9;22946.8;22520.3
31/12/2021;22008.5;22690.9;21923.2
04/01/2022;22093.8;22392.3;22008.5
05/01/2022;22179.1;22520.3;21837.9
06/01/2022;22179.1;22435;22008.5
07/01/2022;22008.5;22179.1;21624.6
10/01/2022;20814.2;22008.5;20814.2
11/01/2022;20473;20814.2;19620
12/01/2022;20046.5;20473;19449.3
13/01/2022;20174.4;20899.5;19833.2
14/01/2022;20174.4;20728.9;19449.3
17/01/2022;19108.1;20174.4;18766.9
18/01/2022;17999.2;19449.3;17828.6
19/01/2022;18127.1;18766.9;17743.3
20/01/2022;19321.4;19364;17956.5
21/01/2022;19321.4;19449.3;18681.6
24/01/2022;18809.6;19321.4;18340.4
25/01/2022;18468.3;18681.6;18127.1
26/01/2022;18511;18639;17871.2
27/01/2022;18553.7;18681.6;18297.7
28/01/2022;19193.4;19833.2;18553.7
07/02/2022;19620;19833.2;19193.4
08/02/2022;20046.5;20345;19620
09/02/2022;19961.2;20473;19961.2
10/02/2022;19918.5;20003.8;19492
11/02/2022;19620;19790.6;19449.3
14/02/2022;19193.4;19620;18766.9
15/02/2022;19065.5;19193.4;18809.6
16/02/2022;18809.6;19278.7;18596.3
17/02/2022;18766.9;18980.2;18681.6
18/02/2022;20046.5;20046.5;18809.6
21/02/2022;20174.4;20856.9;20131.8
22/02/2022;20942.2;20942.2;20174.4
23/02/2022;20899.5;21240.7;20643.6
24/02/2022;19705.3;20771.6;19534.7
25/02/2022;20217.1;20814.2;19875.9
28/02/2022;20089.1;20473;19705.3
01/03/2022;20473;20643.6;19833.2
02/03/2022;19961.2;20558.3;19747.9
03/03/2022;19961.2;20387.7;19747.9
04/03/2022;20387.7;20814.2;19875.9
07/03/2022;20728.9;21027.5;20473
08/03/2022;20984.8;21326;20728.9
09/03/2022;20814.2;21155.4;20430.3
10/03/2022;21795.2;21837.9;20728.9
11/03/2022;22264.4;23160.1;21752.6
14/03/2022;21880.5;22776.2;21752.6
15/03/2022;21624.6;22179.1;21411.3
16/03/2022;21667.3;21837.9;21582
17/03/2022;21752.6;22520.3;21496.6
18/03/2022;22093.8;22435;21752.6
21/03/2022;22179.1;22818.9;22136.4
22/03/2022;21837.9;22349.7;21837.9
23/03/2022;21326;21837.9;21155.4
24/03/2022;22179.1;22179.1;21112.8
25/03/2022;21965.8;22605.6;21667.3
28/03/2022;21496.6;21752.6;21112.8
29/03/2022;22861.5;22861.5;21326
30/03/2022;23543.9;23714.6;22520.3
31/03/2022;23799.9;24567.6;23543.9
01/04/2022;23458.6;23714.6;23074.8
04/04/2022;23032.1;23629.3;23032.1
05/04/2022;24610.2;24610.2;22690.9
06/04/2022;24823.5;25548.6;24524.9
07/04/2022;23885.2;24994.1;23885.2
08/04/2022;22221.7;24311.7;22221.7
12/04/2022;21624.6;23202.7;21496.6
13/04/2022;22946.8;23032.1;21667.3
14/04/2022;22946.8;23543.9;22349.7
15/04/2022;23458.6;23842.5;22605.6
18/04/2022;25079.4;25079.4;23458.6
19/04/2022;24226.4;26103.1;24226.4
20/04/2022;23885.2;25420.6;23117.4
21/04/2022;22221.7;23799.9;22221.7
22/04/2022;20686.3;21582;20686.3
25/04/2022;19278.7;20089.1;19278.7
26/04/2022;17956.5;18766.9;17956.5
27/04/2022;19022.8;19022.8;16890.2
28/04/2022;19022.8;19961.2;19022.8
29/04/2022;18980.2;19620;18425.7
04/05/2022;19278.7;20046.5;18468.3
05/05/2022;18937.5;19620;18468.3
06/05/2022;17615.3;18724.3;17615.3
09/05/2022;16421;16634.3;16421
10/05/2022;15312.1;15951.9;15312.1
11/05/2022;15440.1;15866.6;14928.2
12/05/2022;14544.4;15354.7;14373.7
13/05/2022;13691.3;14928.2;13563.4
16/05/2022;14075.2;14501.7;13478.1
17/05/2022;15056.2;15056.2;13819.3
18/05/2022;15354.7;15866.6;14757.6
19/05/2022;15354.7;15354.7;14459.1
20/05/2022;15525.4;15823.9;14928.2
23/05/2022;15013.5;15781.3;14757.6
24/05/2022;15184.1;15184.1;14416.4
25/05/2022;15696;15781.3;14885.6
26/05/2022;16207.8;16378.4;15525.4
27/05/2022;16463.7;16804.9;15781.3
30/05/2022;16634.3;16890.2;16122.5
31/05/2022;16293.1;16634.3;16079.8
01/06/2022;16207.8;16378.4;15781.3
02/06/2022;16463.7;16932.9;16037.2
03/06/2022;17060.8;17146.1;16207.8
06/06/2022;16890.2;17359.4;16421
07/06/2022;16591.7;16804.9;16037.2
08/06/2022;16932.9;17060.8;16591.7
09/06/2022;16975.5;17146.1;16719.6
10/06/2022;15866.6;16804.9;15866.6
13/06/2022;14757.6;15141.5;14757.6
14/06/2022;14331.1;14928.2;13904.6
15/06/2022;13350.1;14501.7;13350.1
16/06/2022;13520.7;13776.6;12795.6
17/06/2022;13051.5;13179.5;12582.4
20/06/2022;12155.8;13222.1;12155.8
21/06/2022;11345.5;12966.2;11345.5
22/06/2022;12113.2;12113.2;10833.6
23/06/2022;12923.6;12923.6;11516.1
24/06/2022;13648.7;13648.7;12625
27/06/2022;14032.5;14331.1;13222.1
28/06/2022;14117.8;14117.8;13563.4
29/06/2022;13989.9;14117.8;13563.4
30/06/2022;13307.4;13989.9;13307.4
01/07/2022;13392.8;13478.1;12710.3
04/07/2022;13478.1;13648.7;13307.4
05/07/2022;13264.8;13734;13264.8
06/07/2022;12966.2;13691.3;12880.9
07/07/2022;13392.8;13478.1;12497.1
08/07/2022;13520.7;13648.7;13094.2
11/07/2022;13307.4;13563.4;12753
12/07/2022;13606;13648.7;13136.8
13/07/2022;13904.6;13904.6;13392.8
14/07/2022;13989.9;14075.2;13606
15/07/2022;13904.6;14075.2;13734
18/07/2022;13947.2;14075.2;13819.3
19/07/2022;13947.2;13947.2;13478.1
20/07/2022;14373.7;14501.7;13648.7
21/07/2022;14331.1;14459.1;13989.9
22/07/2022;14075.2;14416.4;13989.9
25/07/2022;13819.3;13904.6;13563.4
26/07/2022;13776.6;13904.6;13563.4
27/07/2022;13606;13691.3;13350.1
28/07/2022;13819.3;13989.9;13691.3
29/07/2022;13819.3;13989.9;13648.7
01/08/2022;14160.5;14203.1;13819.3
02/08/2022;14416.4;14416.4;14075.2
03/08/2022;14587;14672.3;14160.5
04/08/2022;14629.7;14800.3;14501.7
05/08/2022;14715;14757.6;14501.7
08/08/2022;14672.3;14715;14459.1
09/08/2022;15525.4;15525.4;14501.7
10/08/2022;15354.7;15781.3;15098.8
11/08/2022;14885.6;15440.1;14459.1
12/08/2022;14885.6;14928.2;14544.4
15/08/2022;14970.9;14970.9;14757.6
16/08/2022;14757.6;15013.5;14672.3
17/08/2022;14885.6;14970.9;14629.7
18/08/2022;14800.3;14928.2;14629.7
19/08/2022;14587;14800.3;14416.4
22/08/2022;14160.5;14587;13989.9
23/08/2022;13989.9;14075.2;13776.6
24/08/2022;14117.8;14245.8;13904.6
25/08/2022;14160.5;14331.1;14075.2
26/08/2022;13861.9;14203.1;13861.9
29/08/2022;13094.2;13734;12966.2
30/08/2022;13136.8;13392.8;12923.6
31/08/2022;13478.1;13563.4;12795.6
05/09/2022;13307.4;13776.6;13222.1
06/09/2022;13350.1;13563.4;13264.8
07/09/2022;14075.2;14245.8;13350.1
08/09/2022;14032.5;14501.7;14032.5
09/09/2022;13989.9;14245.8;13307.4
12/09/2022;13222.1;14245.8;13222.1
13/09/2022;12795.6;13392.8;12795.6
14/09/2022;12950;13300;12550
15/09/2022;13000;13400;12900
16/09/2022;12800;13000;12600
19/09/2022;12000;12800;11950
20/09/2022;12150;12150;11700
21/09/2022;12150;12200;11700
22/09/2022;12350;12400;12000
23/09/2022;12500;12500;12300
26/09/2022;11950;12350;11800
27/09/2022;12100;12150;11950
28/09/2022;11800;12100;11700
29/09/2022;11600;12000;11600
30/09/2022;11700;11700;11000
03/10/2022;11200;11700;11000
04/10/2022;10700;11300;10700
05/10/2022;11400;11400;10500
06/10/2022;11700;11800;11300
07/10/2022;10900;11750;10900
10/10/2022;11050;11100;10500
11/10/2022;10350;11100;10300
12/10/2022;10350;10700;9800
13/10/2022;10450;10550;10200
14/10/2022;10650;10800;10450
17/10/2022;10400;10650;10200
18/10/2022;10400;10600;10300
19/10/2022;10400;10450;10300
20/10/2022;10050;10400;10000
21/10/2022;9350;10100;9350
24/10/2022;8700;9010;8700
25/10/2022;8150;8600;8100
26/10/2022;8110;8330;7800
27/10/2022;8340;8500;7990
28/10/2022;8300;8600;8300
31/10/2022;8000;8310;7800
01/11/2022;8120;8150;7840
02/11/2022;8070;8200;8060
03/11/2022;8530;8540;8100
04/11/2022;8310;8500;8000
07/11/2022;7990;8500;7900
08/11/2022;7830;8150;7760
09/11/2022;7820;8100;7800
10/11/2022;7280;7820;7280
11/11/2022;6780;7490;6780
14/11/2022;6310;6700;6310
15/11/2022;5950;6310;5870
16/11/2022;6360;6360;5600
17/11/2022;6800;6800;6500
18/11/2022;7250;7250;6620
21/11/2022;7750;7750;7250
22/11/2022;8000;8280;7300
23/11/2022;7780;8000;7660
24/11/2022;7900;7900;7350
25/11/2022;8200;8200;7900
28/11/2022;8770;8770;8480
29/11/2022;9320;9340;8770
30/11/2022;9510;9510;9200
01/12/2022;9960;10000;9500
02/12/2022;10450;10450;9400
05/12/2022;10200;10600;9930
06/12/2022;9490;10200;9490
07/12/2022;9260;9490;8900
08/12/2022;9500;9500;9260
09/12/2022;9630;9630;9160
12/12/2022;9650;10000;9310
13/12/2022;9600;9640;9300
14/12/2022;9610;9790;9420
15/12/2022;9480;9650;9450
16/12/2022;9300;9610;9300
19/12/2022;9250;9680;9250
20/12/2022;8610;9500;8610
21/12/2022;8570;8700;8450
22/12/2022;9160;9160;8570
23/12/2022;9510;9540;9150
26/12/2022;9000;9540;9000
27/12/2022;9300;9500;8850
28/12/2022;9950;9950;9100
29/12/2022;10050;10300;9850
30/12/2022;9700;10200;9700
03/01/2023;10250;10250;9700
04/01/2023;10150;10300;9950
05/01/2023;10800;10850;10050
06/01/2023;10800;11050;10400
09/01/2023;10300;10950;10300
10/01/2023;10500;10500;9800
11/01/2023;10500;10700;10250
12/01/2023;10600;10600;10200
13/01/2023;10300;10600;10000
16/01/2023;10100;10250;9960
17/01/2023;10600;10600;10050
18/01/2023;11300;11300;10300
19/01/2023;11900;11900;11050
27/01/2023;11700;11900;11400
30/01/2023;12250;12300;11400
31/01/2023;12800;12800;11800
01/02/2023;12650;12800;12200
02/02/2023;12400;12500;12000
03/02/2023;12400;12450;12050
06/02/2023;12500;12500;12100
07/02/2023;12250;12500;11800
08/02/2023;12300;12300;11550
09/02/2023;12300;12350;11800
10/02/2023;12250;12250;11850
13/02/2023;11800;12000;11650
14/02/2023;11750;11800;11600
15/02/2023;11950;12150;11600
16/02/2023;12100;12100;11850
17/02/2023;12600;12800;12000
20/02/2023;13100;13100;12500
21/02/2023;12900;13100;12700
22/02/2023;12400;13000;12200
23/02/2023;12250;12450;11550
24/02/2023;11800;12200;11800
27/02/2023;11700;12000;11700
28/02/2023;12300;12300;11700
01/03/2023;12800;12850;12000
02/03/2023;12400;12800;12350
03/03/2023;12300;12500;12200
06/03/2023;12300;12400;12150
07/03/2023;12500;12500;12200
08/03/2023;12650;12650;12200
09/03/2023;12800;12900;12650
10/03/2023;12900;12900;12750
13/03/2023;12850;12900;12650
14/03/2023;12150;12850;12150
15/03/2023;12850;12850;12400
16/03/2023;12800;12900;12500
17/03/2023;12700;12850;12600
20/03/2023;12600;12750;12450
21/03/2023;12650;12700;12200
22/03/2023;12700;12700;12500
23/03/2023;12700;12700;12400
24/03/2023;12600;12700;12450
27/03/2023;12600;12600;12350
28/03/2023;12350;12600;12350
29/03/2023;12500;12500;12300
30/03/2023;13350;13350;12500
31/03/2023;13650;13750;13200
03/04/2023;13900;14000;13600
04/04/2023;13850;13900;13550
05/04/2023;13750;13850;13600
06/04/2023;13750;14000;13600
07/04/2023;13750;13750;13450
10/04/2023;13800;14300;13550
11/04/2023;13750;13800;13450
12/04/2023;13650;13800;13550
13/04/2023;13400;13650;13350
14/04/2023;13050;13500;12950
17/04/2023;12600;13150;12600
18/04/2023;12900;12900;12650
19/04/2023;13000;13000;12850
20/04/2023;13450;13800;12950
21/04/2023;13550;13600;13300
24/04/2023;13400;13750;13250
25/04/2023;13000;13450;12900
26/04/2023;13250;13250;12850
27/04/2023;13150;13300;13000
28/04/2023;13200;13350;13100
04/05/2023;14100;14100;13300
05/05/2023;14100;14500;13900
08/05/2023;14200;15000;14100
